title,area,rating,n_reviews,reference
Sunrise,"Россия, Крым, Партенит",0.0,1,https://tophotels.ru/hotel/al277282/reviews
Villa EL BARCO,"Россия, Крым, Кореиз",0.0,1,https://tophotels.ru/hotel/al313362/reviews
Адмирал,"Россия, Крым, Ялта",0.0,1,https://tophotels.ru/hotel/al306000/reviews
Адмирал Бенбоу (Admiral Benbou Hotel),"Россия, Крым, Алушта",0.0,1,https://tophotels.ru/hotel/al228804/reviews
Ажур,"Россия, Крым, Гаспра",0.0,1,https://tophotels.ru/hotel/al278680/reviews
Алмаз,"Россия, Крым, Морское",0.0,1,https://tophotels.ru/hotel/al19784/reviews
Анастасия (Anastasia),"Россия, Крым, Алупка",0.0,1,https://tophotels.ru/hotel/al284742/reviews
Анна,"Россия, Крым, Ялта",0.0,2,https://tophotels.ru/hotel/al219728/reviews
Апартаменты в Доме у Греческой Хоры,"Россия, Крым, Севастополь",0.0,1,https://tophotels.ru/hotel/al311107/reviews
Арзамас,"Россия, Крым, Алупка",0.0,2,https://tophotels.ru/hotel/al255857/reviews
Артур (Скиф) 44,"Россия, Крым, Симферополь, Николаевка",0.0,1,https://tophotels.ru/hotel/al312540/reviews
АРТ Хостел,"Россия, Крым, Симферополь, Симферополь-центр",0.0,1,https://tophotels.ru/hotel/al271142/reviews
Атлантик,"Россия, Крым, Алушта, Малореченское",0.0,3,https://tophotels.ru/hotel/al277600/reviews
База отдыха Солнечное,"Россия, Крым, Алушта, Солнечногорское",0.0,1,https://tophotels.ru/hotel/al65035/reviews
Белые Паруса,"Россия, Крым, Судак",0.0,1,https://tophotels.ru/hotel/al305132/reviews
Вилла Босанова,"Россия, Крым, Гурзуф",0.0,1,https://tophotels.ru/hotel/al279093/reviews
Вилла Дракон,"Россия, Крым, Евпатория, Заозерное",0.0,1,https://tophotels.ru/hotel/al265741/reviews
Вилла Испанский Дворик,"Россия, Крым, Евпатория, Евпатория-центр",0.0,1,https://tophotels.ru/hotel/al318929/reviews
Вилла Море,"Россия, Крым, Алупка",0.0,1,https://tophotels.ru/hotel/al273780/reviews
Вилла Панорама,"Россия, Крым, Судак",0.0,1,https://tophotels.ru/hotel/al305144/reviews
Вилла Селена,"Россия, Крым, Алушта",0.0,1,https://tophotels.ru/hotel/al261883/reviews
Волна Гостевой Дом,"Россия, Крым, Алушта",0.0,2,https://tophotels.ru/hotel/al261951/reviews
Волна Поднебесная,"Россия, Крым, Канакская Балка",0.0,1,https://tophotels.ru/hotel/al277289/reviews
Гармония 2*,"Россия, Крым, Алушта, Профессорский Рабочий уголок",0.0,1,https://tophotels.ru/hotel/al263495/reviews
Гостевой Дом Волна,"Россия, Крым, Симеиз",0.0,1,https://tophotels.ru/hotel/al291333/reviews
Гостевой Дом Чайка,"Россия, Крым, Форос",0.0,1,https://tophotels.ru/hotel/al300827/reviews
Гостиный дом Магнолия,"Россия, Крым, Алупка",0.0,1,https://tophotels.ru/hotel/al225560/reviews
Гранатовое Поместье,"Россия, Крым, Алушта",0.0,1,https://tophotels.ru/hotel/al314204/reviews
Диво Гостевой Дом,"Россия, Крым, Ялта, Отрадное",0.0,1,https://tophotels.ru/hotel/al274863/reviews
ДОЛ Хрустальный (МДЦ Артек),"Россия, Крым, Гурзуф",0.0,1,https://tophotels.ru/hotel/al92831/reviews
Дюльбер гостевой дом,"Россия, Крым, Межводное",0.0,1,https://tophotels.ru/hotel/al308289/reviews
Жемчужина Holiday,"Россия, Крым, Евпатория, Заозерное",0.0,1,https://tophotels.ru/hotel/al158212/reviews
Жемчужина Меганома,"Россия, Крым, Судак",0.0,1,https://tophotels.ru/hotel/al252707/reviews
Кампай,"Россия, Крым, Ялта",0.0,1,https://tophotels.ru/hotel/al274894/reviews
Лагуна,"Россия, Крым, Евпатория, Заозерное",0.0,1,https://tophotels.ru/hotel/al265520/reviews
Лазурь,"Россия, Крым, Севастополь, Учкуевка",0.0,1,https://tophotels.ru/hotel/al309102/reviews
Легенда Карпат,"Россия, Крым, Алушта, Малореченское",0.0,3,https://tophotels.ru/hotel/al49545/reviews
Люкс,"Россия, Крым, Симферополь, Симферополь-центр",0.0,2,https://tophotels.ru/hotel/al271124/reviews
Мандарин ДОЛ,"Россия, Крым, Бахчисарай, Песчаное",0.0,1,https://tophotels.ru/hotel/al156333/reviews
Маями Стайл (Miami Style),"Россия, Крым, Симеиз",0.0,1,https://tophotels.ru/hotel/al285783/reviews
Мини-отель Царь,"Россия, Крым, Ялта, Ливадия",0.0,1,https://tophotels.ru/hotel/al316386/reviews
Мотель в Армянске,"Россия, Крым, Армянск",0.0,1,https://tophotels.ru/hotel/al223879/reviews
Мрия База отдыха,"Россия, Крым, Черноморское",0.0,1,https://tophotels.ru/hotel/al19808/reviews
Надежда,"Россия, Крым, Массандра",0.0,1,https://tophotels.ru/hotel/al173594/reviews
Наталья (Эллинг 33),"Россия, Крым, Феодосия, Орджоникидзе",0.0,1,https://tophotels.ru/hotel/al214581/reviews
Нептун У Моря,"Россия, Крым, Алушта",0.0,1,https://tophotels.ru/hotel/al263513/reviews
Омега-Клуб,"Россия, Крым, Севастополь, Бухта Омега",0.0,1,https://tophotels.ru/hotel/al38144/reviews
Пеликан,"Россия, Крым, Алушта",0.0,1,https://tophotels.ru/hotel/al261888/reviews
Пограничник,"Россия, Крым, Ялта, Ливадия",0.0,2,https://tophotels.ru/hotel/al35459/reviews
Полдень,"Россия, Крым, Судак",0.0,2,https://tophotels.ru/hotel/al285202/reviews
Понизовкa,"Россия, Крым, Ялта, Понизовка",0.0,2,https://tophotels.ru/hotel/al102545/reviews
Премиум,"Россия, Крым, Судак",0.0,3,https://tophotels.ru/hotel/al285753/reviews
Пчела,"Россия, Крым, Евпатория, Евпатория-центр",0.0,3,https://tophotels.ru/hotel/al155887/reviews
Радуга,"Россия, Крым, Евпатория, Заозерное",0.0,1,https://tophotels.ru/hotel/al315678/reviews
Райс Отель (Hotel Reiss),"Россия, Крым, Феодосия, Феодосия-центр",0.0,1,https://tophotels.ru/hotel/al300480/reviews
Риф,"Россия, Крым, Евпатория, Заозерное",0.0,1,https://tophotels.ru/hotel/al251701/reviews
Самарканд,"Россия, Крым, Ялта",0.0,1,https://tophotels.ru/hotel/al274903/reviews
Санаторий Долоссы,"Россия, Крым, Ялта",0.0,1,https://tophotels.ru/hotel/al314859/reviews
Серебряное Озеро,"Россия, Крым, Алушта",0.0,2,https://tophotels.ru/hotel/al307224/reviews
Симеиз-Тур,"Россия, Крым, Симеиз",0.0,1,https://tophotels.ru/hotel/al299509/reviews
Сказка,"Россия, Крым, Симферополь, Николаевка",0.0,2,https://tophotels.ru/hotel/al89822/reviews
Солнечная Орхидея,"Россия, Крым, Симферополь, Николаевка",0.0,1,https://tophotels.ru/hotel/al307051/reviews
Солнечный Берег,"Россия, Крым, Феодосия, Береговое",0.0,1,https://tophotels.ru/hotel/al307564/reviews
Солнечный Замок,"Россия, Крым, Судак",0.0,1,https://tophotels.ru/hotel/al271320/reviews
Сон,"Россия, Крым, Симферополь, Николаевка",0.0,1,https://tophotels.ru/hotel/al283717/reviews
СТК Марьино,"Россия, Крым, Черноморское",0.0,1,https://tophotels.ru/hotel/al309347/reviews
Сусанна,"Россия, Крым, Судак",0.0,1,https://tophotels.ru/hotel/al305967/reviews
Тихая Гавань,"Россия, Крым, Алушта, Утес",0.0,1,https://tophotels.ru/hotel/al155816/reviews
У Дяди Васи,"Россия, Крым, Межводное",0.0,2,https://tophotels.ru/hotel/al316566/reviews
Усадьба,"Россия, Крым, Коктебель",0.0,1,https://tophotels.ru/hotel/al296851/reviews
Фамилия,"Россия, Крым, Гурзуф",0.0,1,https://tophotels.ru/hotel/al99003/reviews
Чайка,"Россия, Крым, Алушта, Утес",0.0,1,https://tophotels.ru/hotel/al305246/reviews
Чайка,"Россия, Крым, Симеиз",0.0,1,https://tophotels.ru/hotel/al317783/reviews
Черное Море,"Россия, Крым, Феодосия",0.0,1,https://tophotels.ru/hotel/al299436/reviews
Эдем,"Россия, Крым, Феодосия, Феодосия-центр",0.0,1,https://tophotels.ru/hotel/al307509/reviews
Эмиль,"Россия, Крым, Судак",0.0,1,https://tophotels.ru/hotel/al305134/reviews
Эрпан,"Россия, Крым, Гаспра",0.0,1,https://tophotels.ru/hotel/al162607/reviews
Южная,"Россия, Крым, Керчь",0.0,2,https://tophotels.ru/hotel/al267006/reviews
Юность,"Россия, Крым, Коктебель",0.0,1,https://tophotels.ru/hotel/al311420/reviews
Якорь Гостевой Дом,"Россия, Крым, Евпатория, Заозерное",0.0,1,https://tophotels.ru/hotel/al265720/reviews
Ясная Поляна,"Россия, Крым, Гаспра",0.0,1,https://tophotels.ru/hotel/al305942/reviews
Яхонт отель,"Россия, Крым, Черноморское",0.0,1,https://tophotels.ru/hotel/al306419/reviews
Яхт Клуб Ялта (Yacht Club),"Россия, Крым, Ялта",0.0,1,https://tophotels.ru/hotel/al212278/reviews
Веста,"Россия, Крым, Севастополь, Мыс Фиолент",5.0,1,https://tophotels.ru/hotel/al38147/reviews
Лаванда,"Россия, Крым, Севастополь, Учкуевка",5.0,1,https://tophotels.ru/hotel/al38104/reviews
Надежда,"Россия, Крым, Феодосия, Феодосия-центр",5.0,1,https://tophotels.ru/hotel/al71925/reviews
Эврика,"Россия, Крым, Алушта",5.0,1,https://tophotels.ru/hotel/al19779/reviews
Вербена,"Россия, Крым, Севастополь, Севастополь-центр",4.67,1,https://tophotels.ru/hotel/al38150/reviews
Жуковка,"Россия, Крым, Ялта",4.67,5,https://tophotels.ru/hotel/al19827/reviews
Villa La Veranda,"Россия, Крым, Штормовое, Поповка",4.5,1,https://tophotels.ru/hotel/al211465/reviews
Елена,"Россия, Крым, Судак",4.5,1,https://tophotels.ru/hotel/al311522/reviews
Лидия 3*,"Россия, Крым, Феодосия, Феодосия-центр",4.44,3,https://tophotels.ru/hotel/al36562/reviews
Вилла Плаятина 3*,"Россия, Крым, Черноморское",4.33,1,https://tophotels.ru/hotel/al46761/reviews
Отдых,"Россия, Крым, Кореиз",4.33,1,https://tophotels.ru/hotel/al19750/reviews
Парк-Отель Мисхор,"Россия, Крым, Гаспра",4.33,1,https://tophotels.ru/hotel/al288326/reviews
Магарач,"Россия, Крым, Бахчисарай, Песчаное",4.22,3,https://tophotels.ru/hotel/al19798/reviews
Lion,"Россия, Крым, Судак, Судак-центр",4.0,1,https://tophotels.ru/hotel/al311773/reviews
Malmorix,"Россия, Крым, Щелкино",4.0,1,https://tophotels.ru/hotel/al89002/reviews
Sun Beach,"Россия, Крым, Штормовое, Поповка",4.0,1,https://tophotels.ru/hotel/al321582/reviews
Андромеда,"Россия, Крым, Севастополь, Учкуевка",4.0,1,https://tophotels.ru/hotel/al38102/reviews
Весёлый Домик,"Россия, Крым, Алушта",4.0,1,https://tophotels.ru/hotel/al273114/reviews
Кизил-Коба 3*,"Россия, Крым, Симферополь, Перевальное",4.0,1,https://tophotels.ru/hotel/al38074/reviews
Магнолия,"Россия, Крым, Ялта, Ялта-центр",4.0,1,https://tophotels.ru/hotel/al19753/reviews
Морен,"Россия, Крым, Севастополь, Бухта Казачья",4.0,1,https://tophotels.ru/hotel/al172587/reviews
Рыбка,"Россия, Крым, Севастополь, Мыс Фиолент",4.0,1,https://tophotels.ru/hotel/al29671/reviews
Смарагдовый,"Россия, Крым, Евпатория, Евпатория-центр",4.0,1,https://tophotels.ru/hotel/al37957/reviews
Фиолент,"Россия, Крым, Севастополь, Мыс Фиолент",3.89,4,https://tophotels.ru/hotel/al19803/reviews
Лидия Гостевой Дом,"Россия, Крым, Межводное",3.67,1,https://tophotels.ru/hotel/al314878/reviews
Ярд 2*,"Россия, Крым, Севастополь, Бухта Омега",3.58,2,https://tophotels.ru/hotel/al38129/reviews
YALTA Apartments,"Россия, Крым, Ялта",3.5,1,https://tophotels.ru/hotel/al323444/reviews
Капсель-Ильгери,"Россия, Крым, Судак",3.5,1,https://tophotels.ru/hotel/al271373/reviews
Людмила,"Россия, Крым, Феодосия",3.5,1,https://tophotels.ru/hotel/al303720/reviews
Островок,"Россия, Крым, Алушта, Алушта-центр",3.5,1,https://tophotels.ru/hotel/al317389/reviews
Ателика Волна  2*,"Россия, Крым, Рыбачье",3.33,6,https://tophotels.ru/hotel/al49543/reviews
Московский,"Россия, Крым, Алушта, Малореченское",3.33,4,https://tophotels.ru/hotel/al19848/reviews
Туристско-оздоровительный комплекс Чайка,"Россия, Крым, Алушта, Алушта-центр",3.23,6,https://tophotels.ru/hotel/al19771/reviews
КамаПоль,"Россия, Крым, Феодосия",3.17,2,https://tophotels.ru/hotel/al307367/reviews
Амели 2*,"Россия, Крым, Севастополь, Бухта Омега",3.17,1,https://tophotels.ru/hotel/al38143/reviews
Прибой,"Россия, Крым, Керчь, Подмаячное",3.17,2,https://tophotels.ru/hotel/al19806/reviews
Крым,"Россия, Крым, Ялта, Ялта-центр",3.11,3,https://tophotels.ru/hotel/al36506/reviews
имени Н. К. Крупской,"Россия, Крым, Евпатория, Евпатория-центр",3.06,6,https://tophotels.ru/hotel/al37961/reviews
Батилиман,"Россия, Крым, Севастополь, Батилиман",3.0,2,https://tophotels.ru/hotel/al38095/reviews
Дом Роз,"Россия, Крым, Евпатория, Заозерное",3.0,1,https://tophotels.ru/hotel/al265570/reviews
Здравница,"Россия, Крым, Евпатория, Евпатория-центр",3.0,2,https://tophotels.ru/hotel/al37954/reviews
Каскад,"Россия, Крым, Феодосия, Орджоникидзе",3.0,1,https://tophotels.ru/hotel/al172477/reviews
Катюша На Морской,"Россия, Крым, Алушта, Малореченское",3.0,1,https://tophotels.ru/hotel/al277603/reviews
Профуголок-1,"Россия, Крым, Алушта, Профессорский Рабочий уголок",3.0,4,https://tophotels.ru/hotel/al19770/reviews
Радуга,"Россия, Крым, Бахчисарай, Песчаное",3.0,1,https://tophotels.ru/hotel/al19799/reviews
Семидворье,"Россия, Крым, Алушта, Семидворье",3.0,2,https://tophotels.ru/hotel/al158000/reviews
Таракташ Эко-Усадьба,"Россия, Крым, Судак",3.0,1,https://tophotels.ru/hotel/al271367/reviews
Сатера,"Россия, Крым, Алушта",2.9,10,https://tophotels.ru/hotel/al19831/reviews
Песчаное,"Россия, Крым, Бахчисарай, Песчаное",2.78,3,https://tophotels.ru/hotel/al19796/reviews
ARCH,"Россия, Крым, Ялта",2.75,4,https://tophotels.ru/hotel/al19737/reviews
Глициния (закрыт),"Россия, Крым, Евпатория, Евпатория-центр",2.67,1,https://tophotels.ru/hotel/al100458/reviews
Рыбачье 2*,"Россия, Крым, Рыбачье",2.67,2,https://tophotels.ru/hotel/al93552/reviews
СемиСвет,"Россия, Крым, Рыбачье",2.67,1,https://tophotels.ru/hotel/al316314/reviews
Златоуст,"Россия, Крым, Алупка",2.67,3,https://tophotels.ru/hotel/al19741/reviews
Bogema,"Россия, Крым, Гурзуф",2.5,2,https://tophotels.ru/hotel/al228218/reviews
Villa Lilia,"Россия, Крым, Ялта, Ялта-центр",2.5,2,https://tophotels.ru/hotel/al20755/reviews
Афалина,"Россия, Крым, Севастополь, Мыс Фиолент",2.5,2,https://tophotels.ru/hotel/al38146/reviews
Морской 2*,"Россия, Крым, Севастополь, Бухта Омега",2.33,1,https://tophotels.ru/hotel/al32768/reviews
Троянда,"Россия, Крым, Евпатория, Заозерное",2.33,1,https://tophotels.ru/hotel/al37947/reviews
ЦМР ВВМС Украины,"Россия, Крым, Судак, Судак-центр",2.33,2,https://tophotels.ru/hotel/al50632/reviews
Вилла Виноград,"Россия, Крым, Кореиз",2.33,2,https://tophotels.ru/hotel/al277873/reviews
Одиссей,"Россия, Крым, Севастополь, Учкуевка",2.33,2,https://tophotels.ru/hotel/al38098/reviews
Уют 2,"Россия, Крым, Судак",2.25,5,https://tophotels.ru/hotel/al212563/reviews
Экопарк,"Россия, Крым, Бахчисарай, Береговое",2.17,4,https://tophotels.ru/hotel/al173262/reviews
Донбасс (закрыт),"Россия, Крым, Ялта, Ялта-центр",2.17,2,https://tophotels.ru/hotel/al19735/reviews
Спартак,"Россия, Крым, Алушта",2.13,8,https://tophotels.ru/hotel/al19772/reviews
Голубая Волна,"Россия, Крым, Саки",2.03,7,https://tophotels.ru/hotel/al52780/reviews
Green Hills,"Россия, Крым, Алупка",2.0,1,https://tophotels.ru/hotel/al308090/reviews
Галина,"Россия, Крым, Симферополь, Николаевка",2.0,5,https://tophotels.ru/hotel/al230469/reviews
Гостинный Двор Грозан,"Россия, Крым, Коктебель",2.0,1,https://tophotels.ru/hotel/al321412/reviews
Дельфин,"Россия, Крым, Севастополь, Ласпи",2.0,1,https://tophotels.ru/hotel/al38096/reviews
Карина,"Россия, Крым, Штормовое, Поповка",2.0,3,https://tophotels.ru/hotel/al314044/reviews
Лукоморье,"Россия, Крым, Феодосия, Береговое",2.0,1,https://tophotels.ru/hotel/al316634/reviews
Татьяна 1*,"Россия, Крым, Алушта, Профессорский Рабочий уголок",2.0,1,https://tophotels.ru/hotel/al324524/reviews
Северная Двина,"Россия, Крым, Алушта",1.96,24,https://tophotels.ru/hotel/al19749/reviews
Мечта 3*,"Россия, Крым, Феодосия, Феодосия-центр",1.92,5,https://tophotels.ru/hotel/al37905/reviews
Джамаль 3*,"Россия, Крым, Севастополь",1.83,2,https://tophotels.ru/hotel/al38893/reviews
Заря,"Россия, Крым, Ялта, Ялта-центр",1.83,2,https://tophotels.ru/hotel/al19758/reviews
Энергетик,"Россия, Крым, Ялта, Ялта-центр",1.67,2,https://tophotels.ru/hotel/al35460/reviews
30 лет Октября,"Россия, Крым, Алушта, Профессорский Рабочий уголок",1.5,2,https://tophotels.ru/hotel/al49462/reviews
Нептун У Реки Гостевой Дом,"Россия, Крым, Алушта",1.5,1,https://tophotels.ru/hotel/al261874/reviews
Панорама Гостевой Дом,"Россия, Крым, Алушта",1.5,1,https://tophotels.ru/hotel/al261006/reviews
Прометей,"Россия, Крым, Евпатория, Евпатория-центр",1.5,2,https://tophotels.ru/hotel/al19810/reviews
Три Кита,"Россия, Крым, Симферополь, Николаевка",1.5,1,https://tophotels.ru/hotel/al304053/reviews
Южная Дача,"Россия, Крым, Евпатория",1.5,1,https://tophotels.ru/hotel/al305165/reviews
им. И.М.Сеченова,"Россия, Крым, Ялта, Ялта-центр",1.33,1,https://tophotels.ru/hotel/al19740/reviews
IGeorge (Ай-Георгий),"Россия, Крым, Судак",1.33,1,https://tophotels.ru/hotel/al305158/reviews
Sun City,"Россия, Крым, Феодосия",1.33,3,https://tophotels.ru/hotel/al303562/reviews
Меркурий,"Россия, Крым, Евпатория",1.33,1,https://tophotels.ru/hotel/al52778/reviews
Новая крепость 1*,"Россия, Крым, Канакская Балка",1.33,1,https://tophotels.ru/hotel/al40637/reviews
Christie Коттеджи,"Россия, Крым, Евпатория, Мирный",1.0,1,https://tophotels.ru/hotel/al317235/reviews
Royal Beach Club 4*,"Россия, Крым, Евпатория, Заозерное",1.0,2,https://tophotels.ru/hotel/al308956/reviews
Амигос Гостевой Дом,"Россия, Крым, Черноморское, Оленевка",1.0,3,https://tophotels.ru/hotel/al317062/reviews
Гавань,"Россия, Крым, Евпатория, Мирный",1.0,1,https://tophotels.ru/hotel/al37932/reviews
Гостевой Дом Лонгвина,"Россия, Крым, Алушта, Малореченское",1.0,2,https://tophotels.ru/hotel/al277601/reviews
Источник 2*,"Россия, Крым, Феодосия, Феодосия-центр",1.0,1,https://tophotels.ru/hotel/al37904/reviews
Клуб Сирена,"Россия, Крым, Гаспра",1.0,3,https://tophotels.ru/hotel/al286335/reviews
Магистраль,"Россия, Крым, Евпатория, Евпатория-центр",1.0,2,https://tophotels.ru/hotel/al37936/reviews
Мечты Сбываются,"Россия, Крым, Алушта",1.0,1,https://tophotels.ru/hotel/al263570/reviews
Милена,"Россия, Крым, Коктебель",1.0,1,https://tophotels.ru/hotel/al282515/reviews
Райский Уголок,"Россия, Крым, Ялта",1.0,3,https://tophotels.ru/hotel/al274920/reviews
Санторини,"Россия, Крым, Коктебель",1.0,1,https://tophotels.ru/hotel/al83050/reviews
Eco-Aus-Haus Hotel,"Россия, Крым, Массандра",0.0,1,https://tophotels.ru/hotel/al311131/reviews
Ozenbash (Озенбаш),"Россия, Крым, Алушта",0.0,1,https://tophotels.ru/hotel/al272824/reviews
Pirat (Пират),"Россия, Крым, Евпатория, Заозерное",0.0,1,https://tophotels.ru/hotel/al317074/reviews
Talisman Kadira 2*,"Россия, Крым, Судак",0.0,1,https://tophotels.ru/hotel/al68650/reviews
Villa Pearl (Вилла Жемчужина),"Россия, Крым, Симеиз",0.0,1,https://tophotels.ru/hotel/al147475/reviews
VK Hotel Royal,"Россия, Крым, Алушта",0.0,2,https://tophotels.ru/hotel/al316508/reviews
Айше,"Россия, Крым, Ялта, Ялта-центр",0.0,1,https://tophotels.ru/hotel/al308403/reviews
Алиса,"Россия, Крым, Феодосия",0.0,1,https://tophotels.ru/hotel/al310855/reviews
Виктория,"Россия, Крым, Саки, Новофёдоровка поселок",0.0,1,https://tophotels.ru/hotel/al307330/reviews
Виола Теслюк,"Россия, Крым, Судак",0.0,1,https://tophotels.ru/hotel/al305155/reviews
Гостевой Дом Артемий,"Россия, Крым, Судак",0.0,1,https://tophotels.ru/hotel/al271328/reviews
Гостевой Дом Воронина,"Россия, Крым, Гаспра",0.0,1,https://tophotels.ru/hotel/al278675/reviews
Гостевой Дом СВ,"Россия, Крым, Судак",0.0,1,https://tophotels.ru/hotel/al271386/reviews
Гостевой дом у Наталии,"Россия, Крым, Ялта, Ливадия",0.0,1,https://tophotels.ru/hotel/al310505/reviews
Гостевой дом Элит,"Россия, Крым, Ялта",0.0,1,https://tophotels.ru/hotel/al274861/reviews
Грот,"Россия, Крым, Евпатория, Евпатория-центр",0.0,1,https://tophotels.ru/hotel/al155177/reviews
Золотой Ветер,"Россия, Крым, Алушта",0.0,1,https://tophotels.ru/hotel/al261850/reviews
Камелот,"Россия, Крым, Судак",0.0,1,https://tophotels.ru/hotel/al227784/reviews
Капри,"Россия, Крым, Симеиз",0.0,1,https://tophotels.ru/hotel/al297574/reviews
Консоль Спорт - Никита,"Россия, Крым, Ялта, Никита",0.0,1,https://tophotels.ru/hotel/al88583/reviews
Крымский Центр Оздоровления Неумывакина,"Россия, Крым, Алушта, Малореченское",0.0,1,https://tophotels.ru/hotel/al313442/reviews
Крымское Чудо 2*,"Россия, Крым, Феодосия, Береговое",0.0,1,https://tophotels.ru/hotel/al55430/reviews
Лавандина,"Россия, Крым, Алушта",0.0,1,https://tophotels.ru/hotel/al315927/reviews
Лето,"Россия, Крым, Щелкино",0.0,1,https://tophotels.ru/hotel/al105269/reviews
Летучий Голландец,"Россия, Крым, Евпатория, Заозерное",0.0,1,https://tophotels.ru/hotel/al265717/reviews
Лилия,"Россия, Крым, Алушта",0.0,1,https://tophotels.ru/hotel/al261939/reviews
Людмила,"Россия, Крым, Алупка",0.0,1,https://tophotels.ru/hotel/al312579/reviews
Мария,"Россия, Крым, Евпатория, Евпатория-центр",0.0,1,https://tophotels.ru/hotel/al40710/reviews
Маяк,"Россия, Крым, Керчь",0.0,1,https://tophotels.ru/hotel/al267009/reviews
Медный Всадник,"Россия, Крым, Ялта",0.0,1,https://tophotels.ru/hotel/al60324/reviews
На Даче,"Россия, Крым, Феодосия",0.0,1,https://tophotels.ru/hotel/al299519/reviews
Песчаная Гавань,"Россия, Крым, Штормовое, Поповка",0.0,1,https://tophotels.ru/hotel/al300174/reviews
Резиденция Совиньон,"Россия, Крым, Алушта",0.0,1,https://tophotels.ru/hotel/al316336/reviews
Светлана,"Россия, Крым, Алушта",0.0,1,https://tophotels.ru/hotel/al316146/reviews
Семейный Дворик,"Россия, Крым, Саки, Прибрежное",0.0,1,https://tophotels.ru/hotel/al311318/reviews
Таврида-Азот,"Россия, Крым, Алушта, Утес",0.0,1,https://tophotels.ru/hotel/al159658/reviews
Усадьба Александрия,"Россия, Крым, Коктебель",0.0,1,https://tophotels.ru/hotel/al301874/reviews
Эко-курорт Морское,"Россия, Крым, Черноморское, Тарханкут",0.0,1,https://tophotels.ru/hotel/al311689/reviews
Эль-Диарус,"Россия, Крым, Судак, Судак-центр",0.0,1,https://tophotels.ru/hotel/al307554/reviews
